type,expiry,strike,oi,change
C,2610,74500,59,0
C,2610,74750,1,0
C,2610,75000,1504,104
C,2610,75250,3,2
C,2610,75500,3,0
C,2610,76000,592,61
C,2610,76500,3,0
C,2610,77000,1112,1
C,2610,77500,102,0
C,2610,78000,618,38
C,2610,78500,4,1
C,2610,79000,35,0
C,2610,79500,4,0
C,2610,80000,1795,0
C,2610,80500,1,1
C,2610,81000,447,0
C,2610,81500,2,0
C,2610,82000,52,0
C,2610,82500,1,0
C,2610,83000,26,14
C,2610,83500,9,0
C,2610,84000,16,3
C,2610,85000,142,-49
C,2610,87500,114,-4
C,2610,90000,99,-4
C,2610,92500,1,0
C,2610,95000,14,0
C,2610,97500,11,0
C,2610,100000,297,0
C,2611,44500,1,0
C,2611,50250,35,0
C,2611,56000,34,0
C,2611,57500,100,0
C,2611,58000,1,0
C,2611,60500,100,0
C,2611,61000,200,0
C,2611,63000,0,-1
C,2611,64000,125,0
C,2611,65000,13,0
C,2611,65500,101,0
C,2611,65750,1,0
C,2611,65875,50,0
C,2611,66000,346,0
C,2611,66500,0,0
C,2611,67000,1126,0
C,2611,67125,0,0
C,2611,67500,301,0
C,2611,68000,130,0
C,2611,68375,16,0
C,2611,68500,1,0
C,2611,69000,1188,0
C,2611,69500,4,0
C,2611,70000,1012,0
C,2611,70500,1,0
C,2611,71000,300,0
C,2611,71500,278,0
C,2611,72000,195,0
C,2611,72500,602,1
C,2611,74000,100,0
C,2611,74500,116,0
C,2611,75000,838,0
C,2611,75500,76,1
C,2611,76500,278,0
C,2611,77000,120,0
C,2611,78000,2,0
C,2611,79000,6,0
C,2611,80000,91,0
C,2611,82500,1,0
C,2611,87500,1,0
C,2611,90000,4,0
C,2611,92500,1,0
C,2611,95000,6,0
C,2611,100000,7,1
P,2609,20000,1552,0
P,2609,21000,343,0
P,2609,22000,485,0
P,2609,23000,296,0
P,2609,24000,151,0
P,2609,25000,3940,0
P,2609,26000,228,0
P,2609,27000,203,0
P,2609,27250,11,0
P,2609,27500,21,0
P,2609,27750,8,0
P,2609,28000,87,10
P,2609,28250,2,1
P,2609,28500,10,1
P,2609,28750,68,0
P,2609,29000,91,1
P,2609,29250,3,0
P,2609,29500,30,0
P,2609,29750,11,0
P,2609,30000,6407,-1
P,2609,30500,86,0
P,2609,30750,4,0
P,2609,31000,199,-35
P,2609,31500,22,0
P,2609,31750,13,-1
P,2609,32000,163,25
P,2609,32250,5,0
P,2609,32500,33,0
P,2609,32750,9,0
P,2609,33000,505,8
P,2609,33250,1,0
P,2609,33500,7,0
P,2609,33750,5,0
P,2609,34000,177,1
P,2609,34250,4,0
P,2609,34500,39,0
P,2609,34750,69,0
P,2609,35000,3837,-12
P,2609,35250,2,0
P,2609,35500,16,2
P,2609,35750,51,0
P,2609,36000,128,0
P,2609,36250,5,1
P,2609,36500,58,6
P,2609,36750,67,8
P,2609,37000,585,0
P,2609,37500,10,5
P,2609,37750,1,0
P,2609,38000,975,4
P,2609,38250,21,0
P,2609,38500,244,1
P,2609,38750,23,11
P,2609,39000,158,-55
P,2609,39250,165,0
P,2609,39500,310,4
P,2609,39750,10,-9
P,2609,40000,4788,15
P,2609,40250,11,0
P,2609,40500,178,-1
P,2609,40750,48,0
P,2609,41000,955,-10
P,2609,41250,1,0
P,2609,41500,30,8
P,2609,41750,4,-1
P,2609,42000,2076,-55
P,2609,42250,21,0
P,2609,42500,29,0
P,2609,42750,17,0
P,2609,43000,1108,5
P,2609,43250,60,0
P,2609,43500,883,0
P,2609,43750,14,0
P,2609,44000,1433,1
P,2609,44250,31,0
P,2609,44500,129,0
P,2609,44750,14,0
P,2609,45000,2560,157
P,2609,45250,105,0
P,2609,45500,160,0
P,2609,45750,60,0
P,2609,46000,1860,-238
P,2609,46250,66,0
P,2609,46500,393,1
P,2609,46750,27,0
P,2609,47000,1109,4
P,2609,47250,124,0
P,2609,47500,1019,0
P,2609,47750,92,0
P,2609,48000,2978,1
P,2609,48250,124,0
P,2609,48500,751,0
P,2609,48750,151,0
P,2609,49000,2030,11
P,2609,49250,216,0
P,2609,49500,206,0
P,2609,49750,151,0
P,2609,50000,10011,-90
P,2609,50250,84,0
P,2609,50500,1363,0
P,2609,50750,174,0
P,2609,51000,1605,9
P,2609,51250,218,0
P,2609,51500,347,0
P,2609,51750,54,1
P,2609,52000,2163,6
P,2609,52250,67,1
P,2609,52500,633,2
P,2609,52750,40,0
P,2609,53000,1771,-369
P,2609,53250,46,1
P,2609,53500,976,-600
P,2609,53750,83,0
P,2609,54000,2636,29
P,2609,54250,112,0
P,2609,54500,638,0
P,2609,54750,270,1
P,2609,55000,5250,5
P,2609,55250,19,0
P,2609,55500,854,0
P,2609,55750,22,0
P,2609,56000,1816,1
P,2609,56250,31,0
P,2609,56500,854,7
P,2609,56750,192,98
P,2609,57000,3044,7
P,2609,57250,80,0
P,2609,57500,576,-6
P,2609,57750,102,0
P,2609,58000,2401,30
P,2609,58250,269,0
P,2609,58375,4,3
P,2609,58500,1704,2
P,2609,58625,2,0
P,2609,58750,93,-6
P,2609,58875,11,4
P,2609,59000,3304,1
P,2609,59125,18,0
P,2609,59250,112,0
P,2609,59375,15,0
P,2609,59500,895,-1
P,2609,59625,1,0
P,2609,59750,88,6
P,2609,59875,19,0
P,2609,60000,10379,-242
P,2609,60125,1,0
P,2609,60250,97,6
P,2609,60375,17,15
P,2609,60500,2094,352
P,2609,60625,11,0
P,2609,60750,169,15
P,2609,60875,67,0
P,2609,61000,2572,18
P,2609,61125,42,0
P,2609,61250,65,0
P,2609,61375,2,0
P,2609,61500,1574,2
P,2609,61625,16,0
P,2609,61750,247,-1
P,2609,61875,61,1
P,2609,62000,3017,11
P,2609,62125,13,1
P,2609,62250,144,4
P,2609,62375,264,4
P,2609,62500,900,5
P,2609,62625,88,2
P,2609,62750,744,11
P,2609,62875,38,4
P,2609,63000,3246,101
P,2609,63125,107,2
P,2609,63250,47,0
P,2609,63375,57,0
P,2609,63500,723,0
P,2609,63625,40,0
P,2609,63750,51,20
P,2609,63875,29,0
P,2609,64000,3338,20
P,2609,64125,24,-1
P,2609,64250,21,0
P,2609,64375,29,0
P,2609,64500,641,-56
P,2609,64625,64,0
P,2609,64750,539,-2
P,2609,64875,12,1
P,2609,65000,3898,83
P,2609,65125,34,-1
P,2609,65250,88,-1
P,2609,65375,31,0
P,2609,65500,787,-18
P,2609,65625,28,1
P,2609,65750,699,-1
P,2609,65875,1,0
P,2609,66000,2152,-145
P,2609,66125,5,0
P,2609,66250,13,0
P,2609,66375,2,0
P,2609,66500,2208,-20
P,2609,66625,23,0
P,2609,66750,152,-97
P,2609,67000,2634,-102
P,2609,67250,15,-100
P,2609,67500,578,0
P,2609,67625,1,0
P,2609,67750,281,0
P,2609,68000,2148,0
P,2609,68250,134,0
P,2609,68375,1,0
P,2609,68500,196,0
P,2609,68750,47,0
P,2609,69000,1124,0
P,2609,69250,2,0
P,2609,69375,0,0
P,2609,69500,8,0
P,2609,70000,1482,0
P,2609,70500,2,0
P,2609,71000,100,0
P,2609,71250,1,0
P,2609,73000,3,0
P,2609,77500,4,0
P,2609,78000,1,0
P,2609,80000,1,0
P,2609,85000,5,0
P,2610,20000,245,0
P,2610,22500,13,0
P,2610,25000,1467,2
P,2610,26000,25,2
P,2610,27000,5,0
P,2610,28000,4,1
P,2610,29000,11,0
P,2610,30000,6224,-174
P,2610,31000,8,4
P,2610,32000,7,0
P,2610,33000,562,5
P,2610,34000,3,0
P,2610,35000,306,16
P,2610,36000,7,2
P,2610,37000,170,0
P,2610,38000,4,0
P,2610,39000,101,0
P,2610,40000,1910,1303
P,2610,41000,108,0
P,2610,42000,140,0
P,2610,42750,31,0
P,2610,43000,135,0
P,2610,43250,15,0
P,2610,43500,15,0
P,2610,43750,12,0
P,2610,44000,186,0
P,2610,44250,36,0
P,2610,44500,50,0
P,2610,44750,37,0
P,2610,45000,775,1
P,2610,45250,28,0
P,2610,45500,284,1
P,2610,45750,43,0
P,2610,46000,296,-1
P,2610,46250,8,0
P,2610,46500,157,0
P,2610,46750,131,0
P,2610,47000,256,0
P,2610,47250,25,0
P,2610,47500,50,0
P,2610,47750,31,0
P,2610,48000,541,2
P,2610,48250,51,0
P,2610,48500,197,9
P,2610,48750,24,0
P,2610,49000,142,0
P,2610,49250,70,0
P,2610,49500,206,18
P,2610,49750,51,0
P,2610,50000,1311,333
P,2610,50250,56,0
P,2610,50500,253,8
P,2610,50750,50,0
P,2610,51000,363,1
P,2610,51250,83,1
P,2610,51500,180,5
P,2610,51750,60,0
P,2610,52000,447,3
P,2610,52250,45,0
P,2610,52500,157,5
P,2610,52750,57,15
P,2610,53000,1277,72
P,2610,53250,4,0
P,2610,53500,103,-25
P,2610,53750,16,-1
P,2610,54000,467,1
P,2610,54250,41,2
P,2610,54500,584,0
P,2610,54750,6,1
P,2610,55000,1979,37
P,2610,55250,37,0
P,2610,55500,251,0
P,2610,55750,39,0
P,2610,56000,436,5
P,2610,56250,25,0
P,2610,56500,293,-28
P,2610,56750,85,16
P,2610,57000,449,4
P,2610,57250,71,2
P,2610,57500,288,6
P,2610,57750,70,0
P,2610,58000,1481,14
P,2610,58250,86,0
P,2610,58375,463,22
P,2610,58500,150,1
P,2610,58625,19,0
P,2610,58750,29,0
P,2610,58875,1,0
P,2610,59000,154,0
P,2610,59125,34,0
P,2610,59250,114,0
P,2610,59500,46,0
P,2610,59625,11,0
P,2610,59750,6,0
P,2610,60000,2308,-68
P,2610,60250,7,0
P,2610,60375,300,0
P,2610,60500,134,0
P,2610,60750,49,0
P,2610,60875,7,0
P,2610,61000,668,2
P,2610,61125,14,0
P,2610,61250,95,95
P,2610,61500,6,0
P,2610,61875,6,0
P,2610,62000,1101,1
P,2610,62250,1,0
P,2610,62375,6,0
P,2610,62500,520,-26
P,2610,62750,0,0
P,2610,62875,6,0
P,2610,63000,420,0
P,2610,63125,0,0
P,2610,63250,90,0
P,2610,63500,1,-1
P,2610,63625,6,0
P,2610,63875,55,0
P,2610,64000,1241,2
P,2610,64250,7,0
P,2610,64500,433,0
P,2610,64750,3,0
P,2610,65000,1508,0
P,2610,65250,9,0
P,2610,65375,231,0
P,2610,65500,186,2
P,2610,65750,51,0
P,2610,66000,39,1
P,2610,66500,91,0
P,2610,66750,9,0
P,2610,67000,511,0
P,2610,67500,41,0
P,2610,67625,6,0
P,2610,67750,9,0
P,2610,68000,541,0
P,2610,68125,2,0
P,2610,68500,3,0
P,2610,69000,211,0
P,2610,70000,101,0
P,2610,72500,1,0
P,2610,73000,10,0
P,2610,79000,1,0
P,2610,85000,26,0
P,2611,20000,10,8
P,2611,25000,77,0
P,2611,27000,6,0
P,2611,28000,26,0
P,2611,29000,304,0
P,2611,30000,2,0
P,2611,35000,2,0
P,2611,37000,2,0
P,2611,38000,3,0
P,2611,39000,100,0
P,2611,40000,104,2
P,2611,41000,103,0
P,2611,42000,252,1
P,2611,43000,155,0
P,2611,44000,104,2
P,2611,44500,1,0
P,2611,44750,1,0
P,2611,45000,201,0
P,2611,45250,2,0
P,2611,45500,4,0
P,2611,45750,2,0
P,2611,46000,128,0
P,2611,46250,4,2
P,2611,46500,3,0
P,2611,46750,2,0
P,2611,47000,102,0
P,2611,47250,31,0
P,2611,47500,129,0
P,2611,47750,73,0
P,2611,48000,63,28
P,2611,48250,3,0
P,2611,48500,3,0
P,2611,48750,111,0
P,2611,49000,157,0
P,2611,49250,54,0
P,2611,49500,226,8
P,2611,49750,28,0
P,2611,50000,247,0
P,2611,50250,59,0
P,2611,50500,103,0
P,2611,50750,34,0
P,2611,51000,608,0
P,2611,51250,10,0
P,2611,51500,315,0
P,2611,52000,582,0
P,2611,52250,8,8
P,2611,52500,149,10
P,2611,52750,15,15
P,2611,53000,67,0
P,2611,53250,17,2
P,2611,53500,400,0
P,2611,53750,40,0
P,2611,54000,416,16
P,2611,54250,23,22
P,2611,54500,300,0
P,2611,54750,5,4
P,2611,55000,5,-8
P,2611,55250,29,11
P,2611,55500,154,4
P,2611,55750,2,-1
P,2611,56000,303,2
P,2611,56250,2,0
P,2611,56500,47,2
P,2611,56750,30,0
P,2611,57000,602,0
P,2611,57250,31,0
P,2611,57500,400,0
P,2611,57750,1,0
P,2611,58000,383,0
P,2611,58250,21,0
P,2611,58500,116,0
P,2611,59000,142,0
P,2611,59500,475,0
P,2611,59750,1,0
P,2611,60000,582,100
P,2611,60500,103,0
P,2611,60750,28,0
P,2611,61000,520,0
P,2611,61500,18,0
P,2611,62000,1045,0
P,2611,62500,144,0
P,2611,63000,398,0
P,2611,64000,523,0
P,2611,64500,340,0
P,2611,65000,801,0
P,2611,65500,100,0
P,2611,66000,270,0
P,2611,66500,239,0
P,2611,67000,870,0
P,2611,67500,4,0
P,2611,68375,16,0
P,2611,68500,478,0
P,2611,69000,450,0
P,2611,69500,1,0
P,2611,70000,460,0
P,2611,70750,160,0
P,2611,72500,330,0
P,2611,79500,1,0
